100	7.38	6.7	7.82	3.69	2.86	6.31	3.16	0.92	7.72	5.97
100	0.49	2.57	-1.8	0.92	0.73	1.12	6.8	3.4	0.24	1.75
97	-6.5	-7.48	-0.34	-3.25	-7.67	0.68	-2.91	-8.2	-8.59	-3.3
100	-0.63	-0.44	-0.15	-5.49	-5.87	-5.34	4.32	-1.8	0.1	0.15
100	-7.86	7.43	-5.29	6.41	-8.2	-6.7	-7.62	-3.16	-7.77	-8.54
52	99	99	99	99	-9.22	2.96	3.83	3.83	99	0.34
73	-8.4	-6.65	-8.01	-8.54	5.24	8.11	-6.89	1.89	-9.13	-3.98
100	5.97	6.94	8.93	6.26	7.52	7.23	3.35	2.09	6.99	4.76
71	-6.02	-8.88	-7.77	-9.47	-2.14	0.39	-2.77	2.28	-9.32	-4.95
100	0.05	7.91	1.6	-0.05	2.18	2.09	4.42	-0.24	-0.05	2.38
73	4.71	-7.52	-8.25	-8.88	-3.25	2.62	-9.85	-8.54	4.32	-4.95
100	1.84	2.04	5.83	4.9	0.15	6.75	1.99	-1.65	4.9	6.65
66	8.35	-4.32	7.52	99	-3.69	-7.23	-9.51	2.28	99	-7.72
73	-0.53	4.9	0.49	-3.98	1.8	0.58	3.5	2.86	-1.75	2.38
100	2.52	6.7	1.65	1.55	2.91	5.1	4.22	-0.53	-2.23	-6.75
44	99	99	99	99	5.29	99	4.42	1.17	99	99
72	3.54	-5.53	3.2	-5	7.62	3.5	-6.94	-7.86	3.4	3.4
49	99	99	99	99	3.69	-4.03	-6.02	-0.58	99	99
100	-4.27	-6.55	-6.55	-4.17	0.1	0.68	-8.45	-4.81	-4.17	1.26
58	-5.29	-5	99	99	5.15	99	2.52	-6.12	99	-0.44
100	3.74	-1.07	2.52	2.04	2.57	2.67	-3.64	-8.45	3.64	2.91
100	0.1	2.48	8.06	9.27	-3.83	8.45	-1.17	-7.57	4.76	7.57
71	8.64	8.06	8.35	-8.64	1.94	-8.93	-7.28	-8.16	9.03	8.93
69	-8.16	-7.67	-7.86	-8.64	-9.42	-7.38	-8.88	-8.74	-5.24	-7.91
65	99	1.6	-2.09	99	6.6	-0.29	-1.89	6.31	99	5.1
43	4.22	3.4	99	99	4.13	99	-4.17	-1.12	99	5.15
72	2.18	2.09	2.09	1.36	-3.06	2.23	4.51	2.67	1.36	3.2
60	99	99	99	99	-8.93	-3.4	-7.82	-0.29	99	4.76
100	-9.51	-8.98	-9.32	-8.79	4.81	0.39	6.7	8.45	8.2	-0.97
64	99	99	-8.25	99	7.91	7.48	4.47	-0.19	99	-0.1
71	-0.39	2.23	-0.78	-7.67	0.29	-2.91	2.33	-9.61	-7.67	-2.18
71	8.16	9.13	7.48	-9.03	-6.07	8.98	5.24	-9.22	-9.66	-8.01
41	99	99	99	99	-7.48	99	-5.68	-4.17	99	99
64	-0.19	2.57	4.71	99	2.57	99	-4.22	-6.6	99	0.29
100	8.25	8.79	8.45	3.01	3.3	9.17	8.83	-2.23	8.11	0.49
72	-3.35	-3.88	-6.02	-9.76	-8.74	-4.51	2.04	-0.73	-9.85	9.03
74	-5.78	8.74	5.97	-9.9	-6.6	1.7	-9.76	-0.83	0.92	-1.12
100	7.48	7.14	3.59	-4.71	3.64	7.09	1.46	-3.06	1.7	2.38
78	4.22	5.1	5.29	5.63	2.38	6.17	-8.74	5.29	3.74	-4.03
100	0.87	3.88	-4.81	-2.04	1.89	0.58	-6.02	-2.38	-5.63	-0.63
62	-5.29	-2.91	-9.51	-6.75	1.02	-3.74	2.14	1.8	99	1.02
72	-7.52	-6.21	-8.06	-9.32	-0.29	-6.07	-9.47	-9.76	-5.92	-9.32
67	99	-2.43	-4.37	-3.98	1.5	1.6	1.89	-6.6	2.43	-0.92
71	-8.83	5.39	7.38	0.39	6.12	5.44	2.77	-8.35	6.02	5.73
58	99	-8.64	99	99	-7.91	-9.85	-6.41	-1.21	99	-8.54
100	8.4	8.64	-4.17	-7.82	-1.6	8.45	-7.04	-3.69	7.67	3.93
73	-7.72	-7.96	-6.94	-7.33	1.55	2.72	1.75	3.5	-5.1	-0.87
100	0.44	4.81	5.24	4.32	-2.43	6.65	3.25	-2.91	0.05	-1.36
67	-9.56	2.52	-5.73	99	-3.45	0.87	-9.85	1.17	1.07	-2.52
75	0.97	1.8	-2.57	-3.74	0.97	-7.48	1.99	1.94	-3.11	2.57
100	0.73	5	2.09	-3.5	8.59	6.94	-4.32	-4.71	-0.24	4.32
100	2.18	-0.15	2.23	1.6	2.52	2.77	-1.7	-2.77	4.08	2.33
38	99	-6.6	99	99	8.35	99	1.36	-7.72	99	99
73	-7.82	0.39	-0.92	-8.06	-0.63	-7.14	-7.67	-6.6	-7.82	0.58
100	-2.43	-1.94	1.8	-2.43	-7.52	1.5	1.46	3.25	3.25	3.54
47	99	99	99	99	-9.76	99	1.5	-3.59	99	99
74	-1.55	-8.59	3.25	-5.29	-9.66	-0.1	-8.01	-7.14	2.18	4.9
72	-3.5	-6.89	-4.17	2.52	3.88	-4.9	-0.87	0	-7.09	-4.27
100	2.91	-1.65	0.15	3.35	3.5	-1.89	-1.84	-4.13	6.12	5.92
45	99	-0.29	99	99	-4.95	99	4.37	-1.65	99	-2.62
58	4.42	-1.07	99	99	-3.01	99	-3.25	-9.13	99	-0.49
62	9.03	8.79	5.73	99	8.2	2.33	7.62	6.12	99	5.24
43	99	99	99	99	-0.24	99	-4.27	2.48	99	99
54	99	-4.13	99	99	-8.59	0.1	-8.16	-6.41	99	1.41
58	-4.42	3.64	99	99	2.57	99	0.73	-0.58	99	2.04
45	-8.93	8.5	99	99	8.98	99	-3.54	2.14	99	-8.98
71	0.29	3.35	1.89	-4.81	-2.77	3.74	0.53	3.35	-5.19	2.14
100	8.98	-9.47	-0.29	-9.47	-2.38	5.83	3.79	-9.71	9.08	0.73
97	-9.42	-9.17	-6.7	-8.25	-9.56	0.97	-9.85	-1.5	1.75	-3.2
100	1.94	-8.93	-7.52	2.33	5.78	8.11	6.41	8.54	2.14	2.14
73	7.28	3.83	2.18	-2.96	4.22	-0.78	-2.86	5	2.86	5.87
45	7.43	6.84	99	99	7.33	99	6.89	0.53	99	4.56
76	1.6	-1.02	6.02	4.32	2.52	5.63	1.46	0.83	-1.55	5.87
66	4.66	4.66	99	99	-8.98	2.82	-8.93	-8.98	99	-6.55
100	1.7	8.06	-0.44	1.6	2.57	7.91	3.88	-1.65	3.2	7.14
73	2.38	-4.61	-0.68	-0.29	5.92	2.38	-9.47	4.42	0.39	0.49
62	4.32	-0.92	-7.91	99	3.45	-3.59	-8.35	2.23	99	-0.92
52	-4.51	-3.06	99	99	-0.44	99	3.35	-0.39	99	6.75
46	99	99	99	99	1.7	99	-5.63	-3.35	99	2.18
71	-1.6	-0.73	-6.02	2.96	-3.54	1.7	2.77	1.36	-7.62	-5.68
36	99	-4.71	99	99	3.79	99	5.73	-2.04	99	1.94
72	1.94	-1.02	-2.67	0.05	4.32	3.59	-3.01	1.26	1.94	0.87
46	1.94	3.3	5.78	99	7.28	99	-0.29	4.81	99	0.15
83	1.94	2.18	1.46	-1.99	3.16	3.2	-7.14	-3.79	-4.95	-0.05
100	6.41	-8.06	8.06	-6.94	8.06	7.04	-8.88	-7.09	-6.21	6.75
74	-2.14	5.92	2.72	0.83	5.34	-2.57	-4.76	5.73	5	-1.17
80	6.5	6.84	5.49	7.23	5.29	7.09	7.04	3.59	-6.75	7.82
47	99	99	99	99	-4.95	0.29	8.83	-6.89	99	99
100	-0.58	-0.39	-0.58	-0.49	-0.34	-0.39	-0.34	-0.39	-0.53	-0.39
100	0.73	-7.18	-2.43	-1.55	-4.85	-1.99	0.19	2.67	-2.28	0.87
72	-8.54	-6.21	-4.66	-4.76	0.92	-0.49	-1.84	-3.4	-6.7	-4.08
70	6.7	4.81	6.12	7.09	-3.54	6.41	6.31	2.04	2.38	7.72
76	7.04	3.5	-4.42	4.85	5	-5.39	-7.38	-7.14	-8.11	-6.46
67	99	99	99	-7.38	8.16	3.69	1.17	8.01	0.97	3.59
100	2.82	-2.72	0.68	1.02	0.05	3.79	-4.37	-5.15	-4.32	-2.86
49	-6.94	7.77	99	99	6.6	99	5.58	-5.87	99	6.17
70	-7.18	-8.11	-6.26	99	5.87	-1.21	-9.17	3.45	99	-0.68
79	3.16	5.24	0.29	-1.55	5.44	2.43	6.75	-4.56	-3.45	2.86
100	1.6	-5.49	-3.59	-5.19	1.21	-1.41	0	-0.49	1.46	2.04
100	3.35	4.32	-3.59	-4.47	-1.21	2.18	-0.34	-1.02	2.91	4.81
100	4.27	0.15	-8.59	-6.41	-7.04	2.86	2.14	-1.41	-4.32	-9.95
100	0.63	-4.76	1.02	0.58	-1.65	-3.01	1.84	-0.58	7.18	3.11
43	0.78	-5.34	99	99	2.57	99	-6.8	-5.1	99	-8.16
72	0.34	-8.25	0.53	-7.82	2.04	-2.62	-0.92	0.63	0.53	3.45
73	8.5	-1.26	-1.94	-0.49	3.45	-3.45	0.44	2.52	-1.94	4.56
39	-3.93	3.25	99	99	4.9	99	-0.15	0.73	99	-2.52
43	5.34	-3.93	99	99	3.74	99	-0.49	3.11	99	5.58
100	0.83	4.17	-1.5	-3.93	-5.83	0.39	-5.53	2.18	1.7	2.96
41	5.87	-6.89	99	99	6.55	99	1.6	-7.67	99	-5.44
71	6.21	4.95	-1.55	-4.22	-6.17	-2.43	-5.78	-8.4	-0.87	0.97
100	7.82	8.5	3.35	3.01	-4.17	8.93	-4.27	-4.32	7.43	8.11
69	1.84	3.79	1.7	99	1.17	1.12	2.09	-0.53	99	2.28
77	-4.71	-7.09	3.16	3.59	8.06	-1.99	1.75	-4.81	0.1	5.1
72	3.2	5.15	4.42	-8.69	3.54	-3.5	0.15	8.4	1.07	-2.18
71	-2.18	-3.59	-6.84	-6.84	-7.33	-1.31	-6.21	-5.68	-5.68	-0.49
100	-3.35	-2.91	-4.47	-4.56	0.97	-1.89	-4.42	-4.95	-4.37	-3.4
100	3.79	-1.8	1.55	1.21	0.83	2.91	-0.73	-0.68	-3.06	-2.09
50	99	99	99	99	3.98	3.98	3.69	-4.27	99	99
62	-4.61	6.94	-4.37	-2.72	6.46	-4.95	-3.69	1.6	0.15	4.9
100	-5.05	-5.92	-6.8	-9.51	-7.18	7.33	-7.48	-7.52	8.3	-7.72
100	8.59	8.06	7.62	3.25	6.6	3.69	3.45	4.17	7.86	4.32
86	6.21	5.34	4.37	4.81	-7.86	5	-6.89	2.91	4.81	4.37
100	6.21	2.77	3.4	-5.34	-0.15	8.98	-5.19	5.34	7.77	7.77
100	5.68	4.9	3.54	-1.26	0.19	-1.5	-3.98	-4.42	0.53	3.83
100	2.72	3.25	-0.83	-0.44	4.32	2.86	-5.78	-5.15	-0.24	1.8
40	99	99	99	99	6.5	99	6.84	7.04	99	-2.33
72	-4.81	-3.4	-6.12	-4.76	0.68	4.32	-5.58	-8.74	-0.78	-0.68
74	3.45	-7.91	-6.6	-7.28	7.43	6.55	-6.12	-6.07	4.51	5.1
36	99	99	99	99	4.95	99	-6.94	-6.36	99	99
100	-8.25	6.75	7.18	-1.8	8.69	3.88	-1.12	7.43	3.11	3.06
47	5.24	-7.91	99	99	8.64	99	1.8	5.97	99	8.93
100	0.68	6.7	6.6	1.65	2.82	8.35	3.93	7.04	3.4	5.44
100	-0.15	4.51	6.26	-6.6	0.87	-0.24	-0.68	-1.21	-8.25	-0.29
100	-6.6	-6.6	-6.6	-5.97	-4.37	4.51	-6.07	-7.28	-5.97	4.51
40	99	99	99	99	3.93	99	6.75	3.11	99	6.75
100	-3.2	7.91	1.99	0.49	-4.51	6.41	3.83	-6.26	-3.59	-1.17
58	99	99	99	99	-4.85	1.02	-3.54	-6.12	99	-6.94
73	-2.67	-5.87	0.1	0.87	0	4.81	2.38	-2.14	-2.23	-0.05
73	2.91	-2.18	1.12	-8.74	0.39	7.43	-4.13	-1.41	3.16	0.34
72	-0.1	3.74	3.4	-5.39	0.68	-2.18	8.3	0.53	-2.18	3.93
43	6.12	7.96	99	99	-3.3	99	-7.23	-5.53	99	0.15
100	8.45	8.74	7.04	-1.02	6.99	8.59	6.21	-4.47	4.42	7.82
100	-3.83	-2.23	-2.23	-3.74	3.11	-0.53	3.5	-1.7	-2.23	2.82
77	2.18	-0.87	2.77	-2.38	-6.5	5.63	0.39	7.77	2.43	1.36
56	-5.58	7.86	99	99	7.77	2.72	-5.92	1.02	99	8.93
52	-9.76	99	-0.58	99	-9.66	-9.85	-9.61	-7.28	99	-9.56
41	99	8.16	99	99	3.74	99	5.39	-6.12	99	7.28
46	5.58	5.53	99	99	3.06	99	-5.83	2.67	99	7.77
71	5.24	-2.72	1.84	-1.12	-0.63	-0.1	1.94	1.89	0.87	2.67
58	99	-2.86	99	99	1.6	8.79	3.2	1.55	99	8.98
100	-3.83	6.65	8.98	-0.73	3.54	1.36	2.72	4.81	6.21	4.37
100	7.14	5	5.15	0.24	-1.84	7.43	-2.33	-6.55	1.46	0.83
71	-5.92	3.11	5.29	1.99	-1.17	3.64	-1.89	-0.83	1.6	-8.2
51	99	99	99	99	-2.62	99	-8.83	-9.61	99	99
100	-9.81	8.98	8.5	9.27	9.13	9.22	9.27	8.88	-4.95	9.08
60	99	99	99	99	1.5	8.93	8.64	-3.06	99	2.96
100	5.68	3.88	7.86	6.7	6.31	6.02	3.69	5.97	7.82	4.76
55	99	99	99	99	4.95	-4.66	1.65	2.43	99	2.96
100	8.01	6.26	6.21	7.43	8.54	8.01	-4.95	-0.29	8.01	7.67
100	0.92	0.44	1.17	-0.68	-8.35	5.19	-8.88	4.61	0.87	2.33
100	4.32	0.1	-3.79	-7.09	0.63	0.73	-4.47	2.82	-0.53	4.08
55	99	0.78	99	99	-8.16	6.89	-4.9	-5.24	99	6.26
74	6.41	5.44	-3.25	-7.52	8.25	1.21	-5	3.06	-3.4	3.98
65	0.87	0.78	99	99	-2.23	1.07	3.2	-0.19	0.83	1.7
39	99	99	99	99	3.74	4.76	-1.46	-1.21	99	99
73	-6.21	-6.12	-4.51	-1.17	9.08	-1.8	-0.24	-4.61	-3.45	-7.14
100	2.91	3.2	2.09	2.82	0.05	4.56	2.43	4.51	2.04	3.79
42	99	99	99	99	6.99	2.38	-9.47	-6.31	99	99
79	2.62	2.04	1.99	-0.78	4.95	5.53	2.86	2.86	0.68	3.79
71	5.44	0.68	0.44	-1.55	-1.75	-4.66	-3.45	6.75	-1.94	0.73
100	8.79	8.59	9.08	5.73	-0.83	8.64	5.58	8.64	-3.74	7.33
57	99	99	99	99	3.98	3.25	-2.57	2.33	99	4.95
100	-9.71	-8.59	-7.52	-8.98	6.5	-8.16	-6.17	5.44	-9.81	-7.62
46	99	99	99	99	3.93	99	1.21	-2.52	99	99
71	6.26	-8.64	-7.67	0.44	6.46	1.99	-5.44	1.75	-8.25	4.66
47	99	99	99	99	7.96	-5.83	-2.43	2.62	99	99
59	99	99	99	99	6.31	-0.63	4.51	-6.41	99	5.44
54	99	99	99	99	5.44	99	2.72	-0.58	99	8.01
51	99	99	99	99	2.23	-0.68	-3.4	-4.17	99	99
100	-0.97	-2.33	0.83	-5.39	-6.89	-2.33	-0.1	-4.76	-0.83	-4.66
41	99	99	99	99	1.65	99	0.63	-3.64	99	99
72	-0.34	3.83	1.41	-1.55	3.4	1.36	-8.2	-1.75	-7.04	0.78
100	5.83	7.57	3.64	-6.94	-1.55	-8.83	8.93	4.27	-9.56	-9.81
47	99	99	99	99	4.81	99	7.86	-0.73	99	99
98	6.02	8.25	8.35	8.11	2.91	8.45	-3.06	-2.62	8.11	8.74
67	99	-8.06	0.97	1.84	3.11	-0.49	1.31	6.84	-0.97	1.6
64	8.16	8.11	3.4	99	2.04	1.17	-1.8	-2.38	99	3.5
100	1.36	1.94	-5.19	-4.56	1.99	0.44	3.06	-2.18	-4.13	-2.82
71	0.34	6.94	1.21	4.42	-0.58	7.91	-1.6	1.5	-2.18	-8.83
100	2.72	-5.29	-7.14	-9.37	-0.92	2.48	1.36	-7.18	2.82	5.44
38	99	99	99	99	4.56	99	-6.31	0.29	99	99
71	-0.15	-9.17	-1.5	-1.5	1.89	5.83	-4.47	-0.53	4.42	-0.24
48	99	99	99	99	3.06	99	4.66	-1.26	99	1.6
52	99	99	99	99	-9.81	99	9.13	9.13	99	9.37
72	-8.2	-6.46	1.07	-5.39	3.2	1.21	-5.15	-5.34	-5.83	-6.8
44	99	99	99	99	-1.31	99	-0.29	8.4	99	-1.89
73	-5.78	-9.17	-9.22	-9.22	7.72	0.34	-7.28	1.65	-9.17	-8.64
100	-9.71	-9.37	8.45	-9.51	-9.66	1.5	-9.51	-4.76	-9.56	-9.08
100	2.33	-9.42	4.13	0.15	-9.47	-5.87	-9.61	4.61	-9.66	-9.22
39	99	99	99	99	2.67	99	5.05	0.97	99	99
74	6.12	6.31	0.92	-4.56	7.48	2.91	7.91	3.2	-6.89	3.3
47	99	99	99	99	8.64	-3.2	-7.28	-3.45	99	99
42	99	99	99	99	6.12	99	-9.71	7.52	99	99
42	99	99	99	99	1.17	99	-1.46	-1.89	99	99
58	99	-1.7	99	99	-2.43	-5.34	6.65	-2.43	99	6.07
100	0.63	2.86	5.58	-0.87	0.24	7.52	-6.7	-1.6	1.26	8.25
51	99	99	99	99	3.98	99	6.5	-3.83	99	7.14
38	99	99	99	99	1.12	99	-4.37	-9.03	99	99
48	99	99	99	99	-1.7	3.45	-3.79	-6.65	99	2.04
100	-6.21	-9.51	8.4	-3.16	-0.83	5.34	-4.76	-2.96	4.81	3.59
52	99	99	99	99	6.41	99	-1.46	1.36	99	4.81
37	99	99	99	99	-9.13	99	3.4	3.25	99	99
100	4.61	6.12	2.23	-4.13	4.47	0.44	-0.05	-3.3	-4.08	0.39
64	-4.95	-8.83	-7.38	99	-4.47	8.98	-4.22	-2.38	99	-8.88
73	3.3	-8.01	-7.72	-5.15	5.92	8.01	3.98	9.27	-8.59	3.5
100	0.58	3.59	-1.89	2.86	0.39	2.96	-1.41	0.05	-1.36	2.91
69	-8.59	-8.69	-7.86	-7.86	3.59	0.53	2.04	-0.53	99	-3.4
100	4.81	6.94	5.73	6.21	3.98	8.01	-0.29	-5.34	5.19	2.82
100	8.25	-4.03	-4.47	-4.27	3.64	1.17	-4.51	2.48	-5.53	-4.37
100	-8.98	6.46	3.11	6.26	0.97	7.62	-5.05	3.74	-4.85	3.16
41	99	99	99	99	6.5	99	8.4	7.33	99	99
71	2.67	-4.56	8.11	-1.5	2.77	0.87	1.26	3.11	3.69	3.01
71	8.4	7.91	8.35	-0.15	-1.84	8.79	-6.36	-1.02	-0.87	-1.94
100	-4.51	-9.81	-1.07	-9.56	-9.66	-9.85	-9.56	-8.93	-9.37	-2.28
40	99	99	99	99	-5.49	99	-7.72	-6.36	99	99
100	4.47	4.08	7.57	5.39	-0.24	4.08	-7.62	-8.79	5.34	5.63
45	99	-1.07	99	99	5	-2.91	5.24	5.83	99	99
61	-9.17	-1.75	-9.17	99	6.5	-3.74	-9.37	-9.13	99	6.89
65	-9.56	2.09	-9.9	99	-9.76	-9.66	-9.56	-0.73	99	-9.81
100	-1.07	-1.7	-8.79	-7.62	-7.62	-1.21	-7.57	-7.43	-3.5	-4.03
46	99	99	99	99	-2.52	8.45	-6.84	-0.29	99	99
73	2.48	8.98	3.98	6.7	7.57	1.21	-6.84	2.67	-4.85	6.94
100	8.59	9.22	9.08	7.67	4.32	9.27	2.43	6.41	-6.55	-9.9
100	-6.8	-6.84	-6.89	-7.09	-3.64	3.3	-7.82	-6.84	-4.51	-7.62
41	99	99	99	99	-3.59	99	2.28	4.9	99	99
100	1.02	-5	-3.06	1.36	2.86	4.66	0.73	0.87	1.46	3.59
41	99	99	99	99	3.64	99	4.51	-4.17	99	99
45	99	99	99	99	-2.57	99	1.94	1.17	99	99
48	99	99	99	99	3.69	99	3.69	2.96	99	99
100	-9.03	0.83	-4.13	8.25	-9.81	-0.19	-8.98	-6.94	-9.37	-1.17
76	5.58	-4.95	6.65	-5.39	0.44	-5.44	-1.46	2.04	6.65	2.72
100	6.5	2.28	-4.47	-5.49	-8.64	6.26	-8.01	-6.41	-6.12	-3.93
100	-1.46	-8.98	6.07	-6.99	5.44	3.01	8.59	5.92	3.25	5.78
37	99	99	99	99	-5.83	99	-1.94	4.42	99	99
73	5.83	9.08	8.88	8.64	8.93	9.22	8.74	8.83	8.74	9.08
87	3.4	5.63	-7.28	-9.08	-8.45	-5.34	7.67	0.78	-6.36	4.37
73	-9.51	-9.85	3.83	-9.81	-9.56	7.14	-9.61	5.83	-9.27	7.18
100	-2.96	-4.85	1.89	1.6	-1.89	1.5	2.67	-1.75	-4.08	-7.96
38	99	99	99	99	-5	99	-9.61	-6.36	99	99
68	99	-5.44	2.09	4.51	6.55	8.98	5.73	2.82	0.15	-4.27
73	0.34	-3.11	-0.92	-2.04	-0.34	-0.87	1.94	1.26	0.92	1.6
45	99	99	99	99	-1.21	99	-2.14	0.39	99	99
39	99	99	99	99	5.1	99	4.71	4.81	99	99
100	-4.95	-0.97	5.87	-2.33	-0.58	-2.86	-6.55	-6.31	-0.78	4.76
73	0.97	-1.17	-3.25	-3.79	-1.75	0.44	-3.88	3.93	3.11	-0.34
71	5.24	-0.73	0.49	0.1	-8.11	2.28	0.92	-8.11	0.83	1.5
100	-8.74	5.49	-8.69	-4.22	-7.62	-4.85	-7.91	0.73	3.5	0.97
74	-2.18	0.78	-1.36	-4.9	2.48	-2.77	-4.61	1.55	2.77	-3.3
72	3.64	-4.13	-8.64	-4.71	-9.13	8.79	5.19	-2.43	-6.6	1.02
100	8.93	4.08	-0.63	-9.66	8.3	-9.81	-9.56	6.94	-9.71	9.03
100	-5.34	1.8	-4.27	-6.84	2.52	-1.5	-9.03	1.65	2.04	-0.58
74	6.75	7.48	6.84	7.38	-5.29	7.09	9.03	3.11	7.33	7.04
95	-3.06	-1.75	2.33	8.06	-2.62	-1.21	7.38	-6.65	-0.73	-1.02
100	7.96	-7.96	-0.05	0.24	7.72	-3.3	-6.7	7.04	-0.53	-4.71
72	1.6	1.7	1.6	-0.49	-7.48	4.85	-2.04	-4.71	3.2	4.13
38	99	99	99	99	-4.13	99	0.44	-4.08	99	0.87
44	99	99	99	99	2.96	99	1.12	0.58	99	99
55	99	3.2	99	99	1.31	2.72	-5.44	-3.74	99	0.78
91	-6.36	-3.64	-6.94	-6.89	2.48	-3.3	-7.04	-0.34	1.6	-0.87
71	4.42	6.07	-4.08	-2.67	-2.86	1.36	2.09	-5.24	-4.32	0.29
100	7.72	-2.33	3.06	-1.41	7.62	-7.04	-6.5	5.78	7.48	5.49
46	99	99	99	99	3.83	0.78	1.94	-3.3	99	99
100	6.46	-9.71	6.36	-9.71	-9.56	-9.85	-9.76	-2.62	9.13	8.98
100	7.48	2.96	6.8	-0.49	2.67	1.7	1.17	-3.54	2.33	-1.12
61	99	99	99	99	5.83	2.18	1.31	-3.16	99	5.19
100	7.96	1.07	-0.63	-7.18	-3.35	-1.26	8.93	6.21	0.39	8.83
66	99	99	4.66	99	-5.1	5.1	6.41	5.29	99	3.06
100	-0.83	0.97	0.24	0.05	-5.24	-1.17	2.04	-6.12	-1.7	-2.82
77	8.79	5.92	4.95	2.67	1.99	8.4	1.89	-2.23	3.2	8.2
66	-4.71	-4.22	-4.32	99	3.3	3.11	-4.51	-8.64	99	-2.14
61	99	99	99	99	7.82	7.48	-9.13	8.93	99	-5.68
73	2.14	2.57	0.39	-4.32	1.55	1.17	1.36	3.01	5.92	5.19
71	4.76	8.4	2.96	5.15	5.39	-8.25	4.47	-5.1	0.44	3.69
36	99	99	99	99	6.89	99	8.69	-9.56	99	99
100	0.87	2.09	-3.93	0.58	-5.1	8.45	3.88	-1.8	3.79	0.19
63	99	-9.9	-8.4	-3.54	1.12	-5.58	-2.77	4.37	99	0.19
100	-0.29	-7.96	-4.17	-7.48	-2.28	8.11	7.43	3.59	-7.43	-1.36
47	99	99	99	99	9.32	99	9.37	-5.24	99	99
47	99	99	99	99	-4.13	5.05	-2.14	-9.47	99	6.17
100	8.11	-3.74	8.3	-0.87	-9.61	1.26	5.15	8.5	8.25	8.11
100	-0.49	7.33	8.16	6.31	-5.19	7.09	6.36	5.24	3.88	-5.44
43	99	99	99	99	2.91	-0.19	1.12	-0.19	99	99
78	9.03	-6.65	8.69	-8.88	6.46	1.36	-9.03	-9.9	6.41	-8.64
100	8.54	5.97	9.03	8.11	3.69	-9.17	8.4	8.11	-0.34	8.5
72	-6.75	-5.87	-4.85	-6.55	6.31	-4.37	5.15	8.83	-6.26	4.61
47	99	99	99	99	3.06	-5.63	5.34	-0.29	99	99
100	4.66	8.54	6.41	-3.35	3.83	1.21	3.16	3.2	-1.6	2.04
46	99	99	99	99	4.17	-4.76	-0.34	-5.1	99	99
37	99	99	99	99	-0.49	99	2.62	-4.56	99	99
75	2.96	1.8	-3.69	2.77	-1.46	2.33	-8.16	-6.46	-3.59	-8.83
59	99	1.6	99	99	2.28	1.7	3.16	4.61	99	2.14
41	99	99	99	99	-5.83	99	-9.66	-8.83	99	99
51	99	99	99	99	7.04	-7.67	7.57	7.14	99	99
47	99	99	99	99	-3.64	6.94	-8.79	2.72	99	99
65	0.19	-5.15	99	99	-2.38	-0.58	-1.8	-0.53	99	1.07
71	4.17	-9.81	-9.37	-9.61	0.73	-5.53	-8.3	-1.89	-6.84	4.37
67	99	99	8.88	99	4.85	8.69	6.94	-0.78	2.77	6.5
52	99	99	99	99	0.29	3.69	-1.41	-4.13	99	99
72	2.18	0.39	0.19	0.39	-5.73	-2.77	-0.68	0.68	-2.86	-1.41
36	99	99	99	99	5.92	99	5.19	7.48	99	99
71	-2.91	-9.61	-3.93	-3.83	-5.29	-9.56	-1.02	-8.3	-3.11	-9.61
100	3.5	-7.96	-3.35	-5.53	-1.55	-2.18	-6.12	-6.8	4.9	3.06
56	99	99	99	99	5.68	-4.51	-1.07	-2.14	99	0.58
43	99	99	99	99	0.39	99	6.46	4.76	99	99
83	-0.34	-0.34	-0.34	-0.34	5.53	5.15	-6.8	-7.72	-0.34	4.47
100	5.53	7.33	6.55	6.89	7.33	6.41	8.74	1.12	6.75	7.28
74	4.42	0.49	0.44	4.71	3.16	4.56	4.9	6.12	-1.84	5.87
72	3.88	-4.61	-5	2.82	-3.16	-0.15	2.04	-2.77	-5.1	2.86
72	-0.49	-2.72	2.09	-2.72	8.83	0.39	0.05	5.83	2.09	9.03
100	4.13	2.38	2.38	2.77	-1.12	0.68	2.67	2.28	4.61	4.61
100	2.86	7.04	-1.55	-0.24	8.4	0.24	3.06	-3.45	-0.78	1.46
41	99	99	99	99	6.21	99	7.48	2.62	99	99
97	3.01	-0.15	8.88	-9.76	-2.14	-7.33	3.35	-8.83	-4.61	-9.85
72	-0.49	2.09	0.73	1.26	-0.63	-3.3	-0.15	1.55	-0.49	-3.35
100	7.67	8.01	7.67	7.52	5.44	8.01	-9.47	-8.59	7.48	7.96
100	-8.69	4.95	-9.27	4.81	-5.73	4.71	-2.33	-7.96	-0.83	-5.92
100	-1.07	8.88	-4.08	-1.94	8.16	9.13	8.25	1.89	2.91	6.17
100	-0.39	5.44	3.35	8.74	-2.86	4.61	-5.58	4.9	-5.39	3.11
36	99	99	99	99	-5.73	99	-6.02	-2.72	99	99
43	99	99	99	99	-2.38	99	-0.29	3.11	99	99
69	-3.4	-5.05	2.62	-2.14	1.12	0.53	2.91	-3.79	0.29	-1.94
100	8.4	7.09	7.72	8.3	8.83	8.3	8.5	8.3	8.11	8.83
86	6.6	6.99	8.01	7.86	7.23	8.45	-6.99	-7.48	8.01	6.75
72	5.53	6.31	6.6	2.77	-2.43	2.82	3.59	-0.19	3.2	2.57
72	-1.94	-2.28	-0.73	-3.59	-7.43	0.97	0.29	-0.34	-4.61	1.7
